LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default,AVG_BILL_AMT,AVG_PAY_AMT,MAX_BILL_AMT,MAX_PAY_AMT,CREDIT_UTILIZATION,TOTAL_PAYMENT,TOTAL_BILL,PAYMENT_TO_BILL_RATIO,AVG_PAYMENT_STATUS,NUM_DELAYED_PAYMENTS,AGE_GROUP
210000,2,1,1,32,-1,-1,-1,-1,-1,-1,8600,0,4231,4221,4221,4483,0,4231,4221,4221,4483,4300,0,4292.666666666667,3576.0,8600,4483,0.020441269841269843,21456,25756,0.8330486100326138,-1.0,0,26-35
30000,2,2,2,31,0,0,0,0,0,0,28716,26570,26829,26839,27449,25125,2000,1600,1000,1000,1000,0,0,26921.333333333332,1100.0,28716,2000,0.8973777777777777,6600,161528,0.04085978901490763,0.0,0,26-35
500000,1,1,2,33,-1,-1,-1,-1,0,0,1025,1691,1316,4941,8539,3842,2000,1316,5000,5000,2000,1223,0,3559.0,2756.5,8539,5000,0.007118,16539,21354,0.77451531329025,-0.6666666666666666,0,26-35
20000,2,3,1,47,0,0,0,0,2,0,19753,19728,19763,20240,18955,15255,1401,1306,2000,0,800,800,0,18949.0,1051.1666666666667,20240,2000,0.94745,6307,113694,0.05547346385913065,0.3333333333333333,1,36-50
240000,2,1,1,40,-1,-1,-1,-1,-1,-1,626,626,626,626,626,626,626,626,626,626,626,626,0,626.0,626.0,626,626,0.002608333333333333,3756,3756,1.0,-1.0,0,36-50
20000,2,3,1,45,0,0,0,0,-1,-1,16392,16367,12426,11449,341,20875,2000,2426,1000,407,21769,793,0,12975.0,4732.5,20875,21769,0.64875,28395,77850,0.3647398843930636,-0.3333333333333333,0,36-50
150000,1,1,2,30,2,2,2,2,2,2,17352,21338,20304,21585,20718,22813,5000,0,2000,0,3000,0,1,20685.0,1666.6666666666667,22813,5000,0.1379,10000,124110,0.08057368463459834,2.0,6,26-35
150000,2,1,2,30,0,0,2,0,-1,-1,14883,12683,2700,1500,18439,1381,4908,0,0,18439,1381,0,0,8597.666666666666,4121.333333333333,18439,18439,0.05731777777777777,24728,51586,0.47935486372271546,0.0,1,26-35
500000,1,1,1,41,0,0,0,0,0,0,231887,122499,107198,98450,93828,92237,6115,4550,3533,3525,5034,4080,0,124349.83333333333,4472.833333333333,231887,6115,0.24869966666666665,26837,746099,0.035969757364639275,0.0,0,36-50
220000,2,2,1,53,0,0,0,0,0,0,207592,212099,214669,173187,176496,169649,8165,6889,6033,6247,6142,6146,1,192282.0,6603.666666666667,214669,8165,0.874009090909091,39622,1153692,0.034343654978971856,0.0,0,51+
30000,2,2,2,22,-1,0,-1,-1,-1,-1,13271,9277,2655,2800,4503,780,2015,2655,2800,4503,780,11500,0,5547.666666666667,4042.1666666666665,13271,11500,0.18492222222222224,24253,33286,0.7286246469987382,-0.8333333333333334,0,18-25
10000,2,2,1,40,1,2,2,2,2,2,8481,8711,6946,5863,4180,4322,2000,0,450,0,600,320,1,6417.166666666667,561.6666666666666,8711,2000,0.6417166666666667,3370,38503,0.08752564735215437,1.8333333333333333,6,36-50
170000,2,2,1,28,1,-2,-1,0,0,0,0,0,9311,10257,20872,34403,0,9311,1257,10872,14003,1500,0,12473.833333333334,6157.166666666667,34403,14003,0.07337549019607843,36943,74843,0.49360661651724275,-0.3333333333333333,1,26-35
120000,1,1,1,45,1,-1,0,0,0,0,0,106257,108360,109121,109061,112079,106257,5400,4000,3944,4817,8892,1,90813.0,22218.333333333332,112079,106257,0.756775,133310,544878,0.2446602725747782,0.0,1,36-50
280000,2,1,2,29,0,0,0,0,0,0,105403,51190,44598,38322,38255,31427,3109,1369,3002,3005,1505,2000,0,51532.5,2331.6666666666665,105403,3109,0.18404464285714286,13990,309195,0.04524652727243325,0.0,0,26-35
10000,2,3,2,22,0,0,0,-1,-1,2,7572,8520,6118,245,10274,9963,1118,1020,250,10300,0,200,0,7115.333333333333,2148.0,10274,10300,0.7115333333333334,12888,42692,0.3018832568162653,0.0,1,18-25
200000,2,3,1,54,6,5,4,3,2,2,110185,107665,104686,102549,101400,0,0,0,0,0,0,0,0,87747.5,0.0,110185,0,0.4387375,0,526485,0.0,3.6666666666666665,6,51+
260000,2,2,1,36,0,0,0,0,0,0,107030,115455,115106,118811,121514,124815,13011,5000,5000,4000,4815,4500,0,117121.83333333333,6054.333333333333,124815,13011,0.4504685897435897,36326,702731,0.05169261068602353,0.0,0,36-50
500000,2,1,2,43,-2,-2,-2,-2,-2,-2,274261,209672,179618,152069,110763,69267,11375,5066,5145,5145,5117,5086,0,165941.66666666666,6155.666666666667,274261,11375,0.3318833333333333,36934,995650,0.03709536483704113,-2.0,0,36-50
500000,2,1,2,32,-2,-2,-2,-2,-2,-2,0,0,973,229,3330,7980,0,973,229,3330,7980,538,1,2085.3333333333335,2175.0,7980,7980,0.004170666666666667,13050,12512,1.0429987212276215,-2.0,0,26-35
260000,2,1,2,50,0,0,0,0,0,0,254749,259549,258390,256252,250390,251336,11046,10004,10000,10000,10000,20000,0,255111.0,11841.666666666666,259549,20000,0.9811961538461539,71050,1530666,0.04641770314359893,0.0,0,36-50
90000,1,2,1,32,0,0,0,0,0,0,36081,37802,29985,28447,24775,25498,3002,1600,1500,1000,1500,1500,0,30431.333333333332,1683.6666666666667,37802,3002,0.3381259259259259,10102,182588,0.055326746555085765,0.0,0,26-35
160000,1,2,1,52,0,0,0,-2,-2,-2,161747,164150,0,0,0,0,7350,0,0,0,0,0,1,54316.166666666664,1225.0,164150,7350,0.3394760416666667,7350,325897,0.022553137954629838,-1.0,0,51+
230000,2,2,2,25,0,0,0,0,0,0,187472,188140,178221,156627,128110,121517,9200,6707,3000,2725,3544,2417,0,160014.5,4598.833333333333,188140,9200,0.6957152173913044,27593,960087,0.028740103761429953,0.0,0,18-25
360000,1,2,1,46,1,-2,-2,-2,-2,-2,5800,0,0,0,0,0,0,0,0,0,0,76873,0,966.6666666666666,12812.166666666666,5800,76873,0.002685185185185185,76873,5800,13.25396551724138,-1.5,1,36-50
50000,1,3,2,29,0,0,0,0,0,0,49156,50162,49170,49426,50906,45886,4000,2400,2000,2459,2100,5000,0,49117.666666666664,2993.1666666666665,50906,5000,0.9823533333333333,17959,294706,0.06093869822806458,0.0,0,26-35
130000,1,3,2,44,0,0,0,0,0,0,83648,72031,59850,49099,49015,49265,3100,2300,2000,1900,2200,1800,0,60484.666666666664,2216.6666666666665,83648,3100,0.46526666666666666,13300,362908,0.036648406758737755,0.0,0,36-50
240000,2,2,2,27,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0.0,0,0,0.0,-1.5,1,26-35
50000,1,1,2,22,0,0,0,0,0,0,13444,14819,15967,16599,17329,17888,1600,1700,1200,1000,1000,1000,0,16007.666666666666,1250.0,17888,1700,0.32015333333333335,7500,96046,0.07808758303312996,0.0,0,18-25
320000,2,1,2,43,0,0,0,0,0,0,34702,76361,58124,70717,78149,70379,50390,20000,20000,15000,40000,40000,0,64738.666666666664,30898.333333333332,78149,50390,0.2023083333333333,185390,388432,0.47727787617909956,0.0,0,36-50
130000,2,2,1,44,0,0,0,0,0,0,69120,66171,65225,65588,66662,68176,3000,3000,3000,2500,3000,3000,0,66823.66666666667,2916.6666666666665,69120,3000,0.5140282051282051,17500,400942,0.04364721081852238,0.0,0,36-50
50000,2,3,2,48,1,2,2,0,0,0,49295,50414,49158,29375,28050,27721,2200,0,1008,1004,1032,932,0,39002.166666666664,1029.3333333333333,50414,2200,0.7800433333333333,6176,234013,0.026391696187818624,0.8333333333333334,3,36-50
330000,2,1,2,24,0,0,0,0,0,0,341499,334929,317997,274132,267622,261246,12500,10882,9902,10000,10000,17629,0,299570.8333333333,11818.833333333334,341499,17629,0.907790404040404,70913,1797425,0.03945255017594614,0.0,0,18-25
330000,1,1,2,37,-2,-2,-2,-2,-2,-2,0,0,0,0,0,1624,0,0,0,0,1624,0,0,270.6666666666667,270.6666666666667,1624,1624,0.0008202020202020203,1624,1624,1.0,-2.0,0,36-50
120000,2,2,2,23,0,0,2,0,0,0,107934,123579,118117,77943,78834,76889,19000,8,3000,3000,3500,3500,0,97216.0,5334.666666666667,123579,19000,0.8101333333333334,32008,583296,0.054874369102479705,0.3333333333333333,1,18-25
180000,2,2,1,29,2,2,2,2,2,2,113436,109439,111108,108476,104655,107338,1308,7623,3900,11,7700,0,1,109075.33333333333,3423.6666666666665,113436,7700,0.605974074074074,20542,654452,0.031388092633225964,2.0,6,26-35
500000,2,1,1,47,-2,-2,-2,-2,-2,-2,97832,47708,131063,131508,182843,10790,27369,135784,15000,75550,216,27183,0,100290.66666666667,46850.333333333336,182843,135784,0.20058133333333333,281102,601744,0.46714549708846287,-2.0,0,36-50
250000,2,2,1,54,-1,-1,2,-1,-1,-1,17582,600,600,9375,8765,3649,1200,0,9375,8765,3649,95417,0,6761.833333333333,19734.333333333332,17582,95417,0.027047333333333333,118406,40571,2.918488575583545,-0.5,1,51+
260000,2,2,2,29,0,0,0,0,0,0,56380,40882,214941,196242,193177,161731,4121,196000,6020,6330,6032,5000,0,143892.16666666666,37250.5,214941,196000,0.5534314102564102,223503,863353,0.2588778865655184,0.0,0,26-35
270000,2,1,1,36,-2,-2,-2,-2,-2,-2,3291,0,0,0,0,0,0,0,0,0,0,0,0,548.5,0.0,3291,0,0.0020314814814814813,0,3291,0.0,-2.0,0,36-50
500000,1,1,1,42,1,-1,-1,-1,-1,-2,3747,11652,32269,8974,1349,7867,11684,34545,8981,1349,7867,0,0,10976.333333333334,10737.666666666666,32269,34545,0.02195266666666667,64426,65858,0.9782562482917793,-0.8333333333333334,1,36-50
60000,2,3,1,42,-1,-1,2,0,-1,-1,1570,21835,20680,390,390,14290,20680,0,0,390,14290,2892,1,9859.166666666666,6375.333333333333,21835,20680,0.16431944444444443,38252,59155,0.6466401825712113,-0.3333333333333333,1,36-50
240000,1,1,2,28,0,0,0,0,0,0,147974,150683,137645,140388,142521,143736,5300,4931,4966,5000,4771,4354,0,143824.5,4887.0,150683,5300,0.59926875,29322,862947,0.03397891179875473,0.0,0,26-35
500000,2,1,2,41,2,2,-2,-2,-2,-2,2500,0,0,0,0,0,0,0,0,0,0,0,1,416.6666666666667,0.0,2500,0,0.0008333333333333334,0,2500,0.0,-0.6666666666666666,2,36-50
330000,1,2,2,33,0,0,0,0,0,0,137974,138692,141674,136790,141469,143453,7000,7000,5000,7004,6015,5012,0,140008.66666666666,6171.833333333333,143453,7004,0.42426868686868685,37031,840052,0.04408179493650393,0.0,0,26-35
80000,2,2,2,24,-2,-1,-1,-1,0,0,2530,3041,6603,1483,1485,4665,3055,6622,1483,2,4683,1700,0,3301.1666666666665,2924.1666666666665,6603,6622,0.041264583333333334,17545,19807,0.8857979502196194,-0.8333333333333334,0,18-25
80000,2,1,2,23,0,0,0,0,0,0,80133,74838,62696,27693,25594,29155,3539,3180,818,1018,10006,3616,0,50018.166666666664,3696.1666666666665,80133,10006,0.6252270833333333,22177,300109,0.07389648427737922,0.0,0,18-25
180000,1,3,1,39,0,0,0,0,0,2,122187,123790,125258,125214,131276,114050,6000,6000,4400,9000,0,4000,1,123629.16666666667,4900.0,131276,9000,0.6868287037037037,29400,741775,0.03963466010582724,0.3333333333333333,1,36-50
60000,2,1,2,24,0,0,0,0,0,0,18220,18743,17624,17457,21386,4340,1553,1200,349,5345,0,316,1,16295.0,1460.5,21386,5345,0.27158333333333334,8763,97770,0.08962872046640073,0.0,0,18-25
150000,2,2,1,44,-2,-2,-2,-2,-2,-2,292,7948,3363,1774,0,0,8144,18285,1774,0,0,0,0,2229.5,4700.5,7948,18285,0.014863333333333333,28203,13377,2.108320251177394,-2.0,0,36-50
10000,2,3,1,45,2,-1,-1,-1,-1,-2,390,390,0,780,5018,5275,390,0,780,5018,375,0,0,1975.5,1093.8333333333333,5275,5018,0.19755,6563,11853,0.5536994853623555,-0.6666666666666666,1,36-50
340000,2,1,1,41,0,0,0,0,0,0,325371,326867,322454,275928,264601,265494,25034,11000,10000,10000,10000,10000,0,296785.8333333333,12672.333333333334,326867,25034,0.8728995098039215,76034,1780715,0.04269857894160492,0.0,0,36-50
80000,2,3,1,39,0,0,0,0,0,0,83482,80406,71540,68325,65105,62011,2900,2340,2300,2289,2500,1551,0,71811.5,2313.3333333333335,83482,2900,0.89764375,13880,430869,0.032213967586435785,0.0,0,36-50
430000,2,1,2,34,0,0,0,0,0,0,35792,36894,44848,39219,32008,19397,2000,10002,2000,5000,2000,7027,0,34693.0,4671.5,44848,10002,0.08068139534883721,28029,208158,0.1346525235638313,0.0,0,26-35
340000,2,1,2,36,0,0,0,-1,0,0,91938,85927,71707,92695,86244,71538,3911,5104,92695,3114,2613,2366,0,83341.5,18300.5,92695,92695,0.24512205882352942,109803,500049,0.21958448072088935,-0.16666666666666666,0,36-50
80000,2,2,1,35,0,0,0,0,0,-1,2227,3432,4416,5275,0,316,1250,1200,1000,0,316,31002,0,2611.0,5794.666666666667,5275,31002,0.0326375,34768,15666,2.2193284820630663,-0.16666666666666666,0,26-35
150000,2,1,1,34,0,0,0,0,0,0,97874,130901,127985,126207,126814,125640,54190,6000,5000,5000,5000,5000,0,122570.16666666667,13365.0,130901,54190,0.8171344444444445,80190,735421,0.10903958412936264,0.0,0,26-35
320000,2,1,2,27,2,0,0,0,0,2,253197,258621,262825,268326,284625,290787,11000,10000,9876,20900,11000,0,1,269730.1666666667,10462.666666666666,290787,20900,0.8429067708333334,62776,1618381,0.038789382722609816,0.6666666666666666,2,26-35
120000,2,2,1,28,0,0,0,0,0,0,96833,78920,74310,75710,77503,73945,3000,5000,3000,3000,4000,1500,0,79536.83333333333,3250.0,96833,5000,0.6628069444444444,19500,477221,0.0408615714731749,0.0,0,26-35
620000,2,1,2,31,0,0,0,0,0,0,569023,562316,475333,473182,481896,513798,23009,20004,20008,14000,35804,250005,0,512591.3333333333,60471.666666666664,569023,250005,0.8267602150537634,362830,3075548,0.11797247189769108,0.0,0,26-35
130000,1,1,2,37,0,0,0,0,0,0,22563,22222,21783,9421,8809,8596,1500,1505,1000,500,1000,115,0,15565.666666666666,936.6666666666666,22563,1505,0.11973589743589744,5620,93394,0.06017517185258154,0.0,0,36-50
230000,2,2,1,46,-1,-1,-1,-1,-1,-1,4328,1518,1958,368,1613,1371,1518,1972,368,1613,1371,752,1,1859.3333333333333,1265.6666666666667,4328,1972,0.008084057971014493,7594,11156,0.6807099318752241,-1.0,0,36-50
60000,2,1,2,28,2,2,2,2,2,2,22343,24678,25079,24380,26022,26542,3000,1100,0,2200,1100,1000,1,24840.666666666668,1400.0,26542,3000,0.4140111111111111,8400,149044,0.05635919594213789,2.0,6,26-35
420000,1,3,2,32,-1,-1,0,-1,-1,-2,41104,6784,6346,1409,14107,8379,6887,2028,1413,14109,8452,1928,0,13021.5,5802.833333333333,41104,14109,0.03100357142857143,34817,78129,0.44563478349908486,-1.0,0,26-35
80000,1,2,2,36,0,0,0,0,0,0,59189,35690,33984,34384,29340,21985,3007,1503,2017,1024,1017,2000,0,35762.0,1761.3333333333333,59189,3007,0.447025,10568,214572,0.04925153328486476,0.0,0,36-50
200000,2,1,1,42,0,0,0,0,0,0,23242,24575,25284,25938,26478,26889,1711,1420,1074,1107,1000,1000,0,25401.0,1218.6666666666667,26889,1711,0.127005,7312,152406,0.047977113761925386,0.0,0,36-50
80000,1,2,1,43,1,2,0,0,0,0,77871,71898,72926,73745,75675,75999,1261,3214,3000,3500,2266,3000,0,74685.66666666667,2706.8333333333335,77871,3500,0.9335708333333333,16241,448114,0.036243009591309355,0.5,2,36-50
200000,1,1,2,34,3,2,-1,-1,-1,-2,1571,361,1716,460,0,0,0,1716,460,0,0,0,1,684.6666666666666,362.6666666666667,1716,1716,0.0034233333333333333,2176,4108,0.5296981499513145,0.0,2,26-35
110000,2,3,1,42,0,0,0,0,0,0,116292,118781,121030,119267,116142,113887,5836,5780,5000,4206,5000,5000,0,117566.5,5137.0,121030,5836,1.0687863636363637,30822,705399,0.0436944197539265,0.0,0,36-50
60000,1,2,1,37,0,0,0,0,0,0,54770,58257,59675,60646,60071,60066,5000,3000,2500,2500,3000,2500,1,58914.166666666664,3083.3333333333335,60646,5000,0.9819027777777778,18500,353485,0.05233602557392817,0.0,0,36-50
340000,2,1,1,33,0,0,0,-2,-1,-1,35695,40924,0,0,7687,21200,6018,0,0,7687,21200,10600,0,17584.333333333332,7584.166666666667,40924,21200,0.05171862745098039,45505,105506,0.4313024851667204,-0.6666666666666666,0,26-35
50000,2,3,2,22,0,0,0,0,0,0,50089,41382,36995,17726,13623,13781,1798,1117,4749,500,508,250,0,28932.666666666668,1487.0,50089,4749,0.5786533333333334,8922,173596,0.051395193437636814,0.0,0,18-25
80000,2,2,2,48,0,0,0,2,0,0,60261,60129,57488,47846,48464,48940,2234,5311,0,1787,1700,1500,0,53854.666666666664,2088.6666666666665,60261,5311,0.6731833333333334,12532,323128,0.038783392339877695,0.3333333333333333,1,36-50
30000,1,2,2,29,2,2,2,2,2,2,21959,24685,24983,25375,25923,25358,3400,1000,1100,1100,0,2100,0,24713.833333333332,1450.0,25923,3400,0.8237944444444444,8700,148283,0.058671594181396385,2.0,6,26-35
200000,2,2,2,24,0,0,0,0,0,0,21447,23429,26158,29486,27166,25954,2649,3500,4008,1098,1500,1000,0,25606.666666666668,2292.5,29486,4008,0.12803333333333333,13755,153640,0.0895274668055194,0.0,0,18-25
200000,1,1,1,49,-1,-1,-1,-1,-1,-1,390,390,390,390,390,390,390,390,390,390,390,390,0,390.0,390.0,390,390,0.00195,2340,2340,1.0,-1.0,0,36-50
90000,2,2,1,34,2,0,0,0,-1,0,49530,18717,3053,3537,46816,47398,1449,1213,1087,47698,1740,1888,1,28175.166666666668,9179.166666666666,49530,47698,0.3130574074074074,55075,169051,0.3257892588627101,0.16666666666666666,1,26-35
160000,1,1,1,49,0,0,0,0,-1,-1,143804,145244,145978,41600,2500,2500,6235,6632,1910,2500,2500,2500,0,80271.0,3712.8333333333335,145978,6632,0.50169375,22277,481626,0.04625373214901189,-0.3333333333333333,0,36-50
50000,1,2,1,44,1,2,2,2,0,0,49615,48552,50175,12790,12743,17305,0,3056,0,2000,5000,3000,1,31863.333333333332,2176.0,50175,5000,0.6372666666666666,13056,191180,0.06829166230777278,1.1666666666666667,4,36-50
230000,2,1,1,36,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,-1.5,1,36-50
300000,2,1,2,27,-2,-2,-2,-2,-2,-2,525,7792,8347,10471,9813,10690,7797,8361,10490,9828,10698,6666,0,7939.666666666667,8973.333333333334,10690,10698,0.026465555555555558,53840,47638,1.130190184306646,-2.0,0,26-35
300000,2,1,1,59,-1,-1,2,2,2,2,2500,2500,2500,2500,2500,2500,0,0,0,0,0,0,0,2500.0,0.0,2500,0,0.008333333333333333,0,15000,0.0,1.0,4,51+
50000,2,1,1,35,0,0,0,-2,-2,-2,50456,51400,0,0,0,0,2400,0,0,0,0,0,0,16976.0,400.0,51400,2400,0.33952,2400,101856,0.0235626767200754,-1.0,0,26-35
260000,1,2,1,45,-1,-1,-2,-2,-2,-2,3814,2688,500,2870,1141,679,2861,500,2870,1141,679,0,0,1948.6666666666667,1341.8333333333333,3814,2870,0.007494871794871795,8051,11692,0.6885904892234006,-1.6666666666666667,0,36-50
140000,2,2,1,38,-1,-1,-1,-1,-1,-1,1156,316,1156,736,316,1156,316,1156,736,316,1156,316,0,806.0,666.0,1156,1156,0.005757142857142857,3996,4836,0.826302729528536,-1.0,0,36-50
30000,1,2,2,28,0,0,0,0,0,0,25198,25988,27107,27450,29193,27372,1500,1600,1000,2100,1400,500,0,27051.333333333332,1350.0,29193,2100,0.901711111111111,8100,162308,0.04990511866328216,0.0,0,26-35
230000,2,2,2,35,-1,-1,2,-1,-1,-1,30300,1689,409,1333,168,140,1689,0,1333,168,140,0,0,5673.166666666667,555.0,30300,1689,0.024665942028985508,3330,34039,0.09782896089779371,-0.5,1,26-35
260000,2,1,1,28,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0.0,0,0,0.0,-2.0,0,26-35
110000,2,2,1,28,1,2,0,0,0,0,106932,103381,75794,76947,79105,72344,27,4000,3000,3000,10000,3000,0,85750.5,3837.8333333333335,106932,10000,0.77955,23027,514503,0.044755812891275656,0.5,2,26-35
360000,1,2,2,26,0,0,0,0,-1,0,89635,80129,75246,72996,73177,67271,3122,2007,1500,73177,2452,2256,0,76409.0,14085.666666666666,89635,73177,0.21224722222222223,84514,458454,0.18434564863650443,-0.16666666666666666,0,26-35
20000,2,2,1,63,-1,2,2,0,-1,-1,858,2310,1716,929,978,0,1716,0,0,978,0,0,0,1131.8333333333333,449.0,2310,1716,0.056591666666666665,2694,6791,0.396701516713297,0.16666666666666666,2,51+
230000,2,1,1,41,-1,-1,-1,0,-1,-1,1886,8013,3962,1410,1410,1410,8034,4007,0,1410,1410,1410,0,3015.1666666666665,2711.8333333333335,8013,8034,0.013109420289855072,16271,18091,0.899397490464872,-0.8333333333333334,0,36-50
220000,2,1,2,30,0,0,0,0,0,0,91178,99541,74718,64087,72992,74646,10128,10000,5000,10000,3000,10000,0,79527.0,8021.333333333333,99541,10128,0.36148636363636366,48128,477162,0.10086301926808924,0.0,0,26-35
230000,2,1,2,32,1,2,2,2,0,0,205498,210424,212979,207759,212014,225246,10000,7598,0,8000,17000,0,1,212320.0,7099.666666666667,225246,17000,0.9231304347826087,42598,1273920,0.033438520472243154,1.1666666666666667,4,26-35
500000,2,2,2,27,0,0,0,0,0,0,196931,138247,96888,16476,12534,394163,5188,3417,3000,1276,388071,11700,0,142539.83333333334,68775.33333333333,394163,388071,0.2850796666666667,412652,855239,0.4824990441268464,0.0,0,26-35
50000,1,3,1,36,0,0,0,-1,-1,-2,10849,3701,4600,2300,0,0,1101,1000,2300,0,0,0,0,3575.0,733.5,10849,2300,0.0715,4401,21450,0.2051748251748252,-0.6666666666666666,0,36-50
500000,2,1,1,49,0,0,0,0,0,0,435737,421983,414453,422168,423674,413326,20157,13670,13596,14454,33720,12284,0,421890.1666666667,17980.166666666668,435737,33720,0.8437803333333334,107881,2531341,0.04261812217318805,0.0,0,36-50
30000,2,2,1,22,-1,-1,-2,-1,0,0,4476,5814,5254,15570,10117,1875,5841,5280,15587,325,0,1400,1,7184.333333333333,4738.833333333333,15570,15587,0.23947777777777776,28433,43106,0.6596065512921635,-0.8333333333333334,0,18-25
50000,1,1,2,23,0,0,0,0,0,0,20655,21718,22316,22762,20231,19445,1701,1299,745,711,1000,685,0,21187.833333333332,1023.5,22762,1701,0.4237566666666666,6141,127127,0.04830602468397744,0.0,0,18-25
80000,1,1,2,27,-1,-1,-1,-2,-2,-2,1300,179,0,0,0,0,179,0,0,0,0,0,0,246.5,29.833333333333332,1300,179,0.00308125,179,1479,0.12102772143340094,-1.5,0,26-35
40000,2,1,2,23,-1,-1,2,0,0,0,32346,35595,34113,35513,36513,35956,4082,0,2000,1000,500,0,0,35006.0,1263.6666666666667,36513,4082,0.87515,7582,210036,0.03609857357786284,0.0,1,18-25
500000,2,2,1,37,0,0,0,0,0,-1,156951,115610,81334,78637,36993,22089,20167,2114,1751,5132,22197,156937,0,81935.66666666667,34716.333333333336,156951,156937,0.16387133333333334,208298,491614,0.4237023355722172,-0.16666666666666666,0,36-50
30000,1,2,1,29,0,0,0,0,0,-2,29852,30348,31570,32661,0,0,1600,1738,1829,0,0,0,0,20738.5,861.1666666666666,32661,1829,0.6912833333333334,5167,124431,0.041525021899687375,-0.3333333333333333,0,26-35
90000,2,1,2,28,0,0,0,0,0,0,62062,62617,57990,51537,52486,48483,2971,2168,1686,1878,1611,1334,0,55862.5,1941.3333333333333,62617,2971,0.6206944444444444,11648,335175,0.03475199522637428,0.0,0,26-35
20000,1,2,1,35,0,0,0,0,0,-1,20139,19067,19787,19682,7468,2312,1480,1200,394,210,5546,0,1,14742.5,1471.6666666666667,20139,5546,0.737125,8830,88455,0.09982476965688768,-0.16666666666666666,0,26-35
60000,1,2,2,22,1,3,2,0,0,0,25300,23150,20999,21423,19049,18282,0,0,1000,1000,1000,1000,0,21367.166666666668,666.6666666666666,25300,1000,0.3561194444444445,4000,128203,0.031200517928597616,1.0,3,18-25
500000,1,1,2,32,0,0,0,0,0,0,208603,211340,166739,166464,168722,170299,8444,8009,5301,5220,5419,5313,0,182027.83333333334,6284.333333333333,211340,8444,0.36405566666666667,37706,1092167,0.03452402425636372,0.0,0,26-35
70000,1,1,1,40,1,2,2,2,2,2,12026,13531,13017,14299,13927,15692,2000,0,1500,0,2000,0,0,13748.666666666666,916.6666666666666,15692,2000,0.1964095238095238,5500,82492,0.06667313194006691,1.8333333333333333,6,36-50
180000,2,1,2,26,-1,-1,-1,-1,-1,-1,873,7233,2701,1900,45517,9451,7233,2701,1900,45517,9451,5795,0,11279.166666666666,12099.5,45517,45517,0.06266203703703703,72597,67675,1.0727299593646102,-1.0,0,26-35
450000,2,1,2,38,0,-1,-1,-1,-1,-2,1414,1080,97,1749,0,0,1080,97,1749,0,0,0,1,723.3333333333334,487.6666666666667,1749,1749,0.0016074074074074074,2926,4340,0.6741935483870968,-1.0,0,36-50
220000,1,2,2,35,1,-2,-1,0,0,-1,0,0,81677,46177,3308,2912,0,220230,7308,0,2912,0,0,22345.666666666668,38408.333333333336,81677,220230,0.10157121212121213,230450,134074,1.7188269164789594,-0.5,1,26-35
20000,2,2,2,45,1,1,-1,0,-1,-1,4516,-630,18976,8005,3034,9287,700,21400,1005,3034,9287,85,0,7198.0,5918.5,18976,21400,0.3599,35511,43188,0.822242289524868,-0.16666666666666666,2,36-50
170000,2,2,1,50,-1,-1,-1,-1,-1,-1,79210,660,15360,891,13460,32136,660,15360,891,13460,32136,0,0,23619.5,10417.833333333334,79210,32136,0.13893823529411764,62507,141717,0.4410691730702739,-1.0,0,36-50
110000,1,1,1,48,0,0,0,0,0,0,73472,75431,76296,77260,72907,63104,3139,2529,2348,2308,2180,1687,0,73078.33333333333,2365.1666666666665,77260,3139,0.6643484848484849,14191,438470,0.032364814012361166,0.0,0,36-50
70000,1,2,1,45,0,0,0,0,0,0,43050,43410,36226,29369,25873,26101,1888,1225,856,6000,1097,604,0,34004.833333333336,1945.0,43410,6000,0.48578333333333334,11670,204029,0.05719775130006029,0.0,0,36-50
290000,1,5,1,38,-2,-2,-2,-2,-2,-2,555,0,0,0,0,0,0,0,0,0,0,0,0,92.5,0.0,555,0,0.00031896551724137933,0,555,0.0,-2.0,0,36-50
50000,2,1,2,23,-1,-1,-1,-1,0,-1,1050,1050,974,1224,1224,1025,1050,974,1300,1050,1025,1050,0,1091.1666666666667,1074.8333333333333,1224,1300,0.021823333333333333,6449,6547,0.9850313120513212,-0.8333333333333334,0,18-25
160000,2,2,2,32,0,0,0,0,0,0,156098,156259,155404,153234,156731,155818,6000,6000,5600,6000,6000,5500,0,155590.66666666666,5850.0,156731,6000,0.9724416666666666,35100,933544,0.037598656303291546,0.0,0,26-35
360000,2,2,1,37,-1,0,0,0,0,0,725,1172,1619,1266,1212,1324,1002,1002,202,501,502,501,1,1219.6666666666667,618.3333333333334,1619,1002,0.0033879629629629633,3710,7318,0.5069691172451489,-0.16666666666666666,0,36-50
